,0,1,2,3,4,5,6,output
340,67,67,67,67,67,67,67,0
341,67,67,67,67,67,67,67,0
342,67,67,67,67,67,67,67,0
343,67,67,67,67,67,67,67,0
344,67,67,67,67,67,67,67,0
345,67,67,67,67,67,67,67,0
346,67,67,67,67,67,67,67,0
347,67,67,67,67,67,67,67,0
348,67,67,67,67,67,67,67,0
349,67,67,67,67,67,67,67,0
350,67,67,67,67,67,67,67,0
351,67,67,67,67,67,67,67,0
352,67,67,67,67,67,67,67,0
353,67,67,67,67,67,67,67,0
354,67,67,67,67,67,67,67,0
355,67,67,67,67,67,67,67,0
356,67,67,67,67,67,67,67,0
357,67,67,67,67,67,67,67,0
358,67,67,67,67,67,67,67,0
359,67,67,67,67,67,67,67,0
360,35,29,9,115,29,18,115,0
361,29,9,115,29,18,115,37,0
362,9,115,29,18,115,37,67,0
363,115,29,18,115,37,67,67,0
364,29,18,115,37,67,67,67,0
365,18,115,37,67,67,67,67,0
366,115,37,67,67,67,67,67,0
367,37,67,67,67,67,67,67,0
368,67,67,67,67,67,67,67,0
369,67,67,67,67,67,67,67,0
370,67,67,67,67,67,67,67,0
371,67,67,67,67,67,67,67,0
372,67,67,67,67,67,67,67,0
373,67,67,67,67,67,67,67,0
374,67,67,67,67,67,67,67,0
375,67,67,67,67,67,67,67,0
376,67,67,67,67,67,67,67,0
377,67,67,67,67,67,67,67,0
378,67,67,67,67,67,67,67,0
379,67,67,67,67,67,67,67,0
380,67,67,67,67,67,67,67,0
381,67,67,67,67,67,67,67,0
382,67,67,67,67,67,67,67,0
383,67,67,67,67,67,67,67,0
384,67,67,67,67,67,67,67,0
385,67,67,67,67,67,67,67,0
386,67,67,67,67,67,67,67,0
387,67,67,67,67,67,67,67,0
388,67,67,67,67,67,67,67,0
389,67,67,67,67,67,67,67,0
390,67,67,67,67,67,67,67,0
391,67,67,67,67,67,67,67,0
392,67,67,67,67,67,67,67,0
393,67,67,67,67,67,67,67,0
394,67,67,67,67,67,67,67,0
395,67,67,67,67,67,67,67,0
396,58,103,5,50,58,103,5,0
397,103,5,50,58,103,5,50,0
398,5,50,58,103,5,50,67,0
399,50,58,103,5,50,67,67,0
400,58,103,5,50,67,67,67,0
401,103,5,50,67,67,67,67,0
402,5,50,67,67,67,67,67,0
403,50,67,67,67,67,67,67,0
404,67,67,67,67,67,67,67,0
405,67,67,67,67,67,67,67,0
406,67,67,67,67,67,67,67,0
407,67,67,67,67,67,67,67,0
408,67,67,67,67,67,67,67,0
409,67,67,67,67,67,67,67,0
410,67,67,67,67,67,67,67,0
411,67,67,67,67,67,67,67,0
412,67,67,67,67,67,67,67,0
413,67,67,67,67,67,67,67,0
414,67,67,67,67,67,67,67,0
415,67,67,67,67,67,67,67,0
416,67,67,67,67,67,67,67,0
417,67,67,67,67,67,67,67,0
418,67,67,67,67,67,67,67,0
419,67,67,67,67,67,67,67,0
420,67,67,67,67,67,67,67,0
421,67,67,67,67,67,67,67,0
422,67,67,67,67,67,67,67,0
423,67,67,67,67,67,67,67,0
424,67,67,67,67,67,67,67,0
425,67,67,67,67,67,67,67,0
426,67,67,67,67,67,67,67,0
427,67,67,67,67,67,67,67,0
428,67,67,67,67,67,67,67,0
429,67,67,67,67,67,67,67,0
430,67,67,67,67,67,67,67,0
431,67,67,67,67,67,67,67,0
432,2,2,2,2,2,22,22,0
433,2,2,2,2,22,22,109,0
434,2,2,2,22,22,109,67,0
435,2,2,22,22,109,67,67,0
436,2,22,22,109,67,67,67,0
437,22,22,109,67,67,67,67,0
438,22,109,67,67,67,67,67,0
439,109,67,67,67,67,67,67,0
440,67,67,67,67,67,67,67,0
441,67,67,67,67,67,67,67,0
442,67,67,67,67,67,67,67,0
443,67,67,67,67,67,67,67,0
444,67,67,67,67,67,67,67,0
445,67,67,67,67,67,67,67,0
446,67,67,67,67,67,67,67,0
447,67,67,67,67,67,67,67,0
448,67,67,67,67,67,67,67,0
449,67,67,67,67,67,67,67,0
450,67,67,67,67,67,67,67,0
451,67,67,67,67,67,67,67,0
452,67,67,67,67,67,67,67,0
453,67,67,67,67,67,67,67,0
454,67,67,67,67,67,67,67,0
455,67,67,67,67,67,67,67,0
456,67,67,67,67,67,67,67,0
457,67,67,67,67,67,67,67,0
458,67,67,67,67,67,67,67,0
459,67,67,67,67,67,67,67,0
460,67,67,67,67,67,67,67,0
461,67,67,67,67,67,67,67,0
462,67,67,67,67,67,67,67,0
463,67,67,67,67,67,67,67,0
464,67,67,67,67,67,67,67,0
465,67,67,67,67,67,67,67,0
466,67,67,67,67,67,67,67,0
467,67,67,67,67,67,67,67,0
468,58,103,5,50,58,103,5,0
469,103,5,50,58,103,5,50,0
470,5,50,58,103,5,50,67,0
471,50,58,103,5,50,67,67,0
472,58,103,5,50,67,67,67,0
473,103,5,50,67,67,67,67,0
474,5,50,67,67,67,67,67,0
475,50,67,67,67,67,67,67,0
476,67,67,67,67,67,67,67,0
477,67,67,67,67,67,67,67,0
478,67,67,67,67,67,67,67,0
479,67,67,67,67,67,67,67,0
480,67,67,67,67,67,67,67,0
481,67,67,67,67,67,67,67,0
482,67,67,67,67,67,67,67,0
483,67,67,67,67,67,67,67,0
484,67,67,67,67,67,67,67,0
485,67,67,67,67,67,67,67,0
486,67,67,67,67,67,67,67,0
487,67,67,67,67,67,67,67,0
488,67,67,67,67,67,67,67,0
489,67,67,67,67,67,67,67,0
490,67,67,67,67,67,67,67,0
491,67,67,67,67,67,67,67,0
492,67,67,67,67,67,67,67,0
493,67,67,67,67,67,67,67,0
494,67,67,67,67,67,67,67,0
495,67,67,67,67,67,67,67,0
496,67,67,67,67,67,67,67,0
497,67,67,67,67,67,67,67,0
498,67,67,67,67,67,67,67,0
499,67,67,67,67,67,67,67,0
500,67,67,67,67,67,67,67,0
501,67,67,67,67,67,67,67,0
502,67,67,67,67,67,67,67,0
503,67,67,67,67,67,67,67,0
504,2,2,2,2,2,22,22,0
505,2,2,2,2,22,22,109,0
506,2,2,2,22,22,109,67,0
507,2,2,22,22,109,67,67,0
508,2,22,22,109,67,67,67,0
509,22,22,109,67,67,67,67,0
510,22,109,67,67,67,67,67,0
511,109,67,67,67,67,67,67,0
512,67,67,67,67,67,67,67,0
513,67,67,67,67,67,67,67,0
514,67,67,67,67,67,67,67,0
515,67,67,67,67,67,67,67,0
516,67,67,67,67,67,67,67,0
517,67,67,67,67,67,67,67,0
518,67,67,67,67,67,67,67,0
519,67,67,67,67,67,67,67,0
520,67,67,67,67,67,67,67,0
521,67,67,67,67,67,67,67,0
522,67,67,67,67,67,67,67,0
523,67,67,67,67,67,67,67,0
524,67,67,67,67,67,67,67,0
525,67,67,67,67,67,67,67,0
526,67,67,67,67,67,67,67,0
527,67,67,67,67,67,67,67,0
528,67,67,67,67,67,67,67,0
529,67,67,67,67,67,67,67,0
530,67,67,67,67,67,67,67,0
531,67,67,67,67,67,67,67,0
532,67,67,67,67,67,67,67,0
533,67,67,67,67,67,67,67,0
534,67,67,67,67,67,67,67,0
535,67,67,67,67,67,67,67,0
536,67,67,67,67,67,67,67,0
537,67,67,67,67,67,67,67,0
538,67,67,67,67,67,67,67,0
539,67,67,67,67,67,67,67,0
540,58,103,5,50,58,103,5,0
541,103,5,50,58,103,5,50,0
542,5,50,58,103,5,50,67,0
543,50,58,103,5,50,67,67,0
544,58,103,5,50,67,67,67,0
545,103,5,50,67,67,67,67,0
546,5,50,67,67,67,67,67,0
547,50,67,67,67,67,67,67,0
548,67,67,67,67,67,67,67,0
549,67,67,67,67,67,67,67,0
550,67,67,67,67,67,67,67,0
551,67,67,67,67,67,67,67,0
552,67,67,67,67,67,67,67,0
553,67,67,67,67,67,67,67,0
554,67,67,67,67,67,67,67,0
555,67,67,67,67,67,67,67,0
556,67,67,67,67,67,67,67,0
557,67,67,67,67,67,67,67,0
558,67,67,67,67,67,67,67,0
