,0,1,2,3,4,5,6,output
1550,62,127,147,116,23,137,9,3
1551,112,38,60,68,28,90,54,4
1552,46,11,15,88,113,115,31,0
1553,31,73,130,66,5,66,5,0
1554,129,121,66,66,5,66,73,0
1555,31,16,2,51,2,16,16,0
1556,5,14,66,16,16,16,16,0
1557,52,73,16,5,66,104,5,0
1558,66,104,5,5,130,36,73,0
1559,73,36,130,94,145,31,145,0
1560,145,31,145,94,130,36,73,0
1561,130,16,77,16,2,51,19,2
1562,115,16,52,16,52,45,103,0
1563,31,129,73,145,93,36,94,0
1564,4,141,136,12,18,103,16,0
1565,136,12,18,103,16,73,130,0
1566,94,145,31,138,31,94,31,0
1567,31,138,31,94,31,73,130,0
1568,136,130,73,35,42,5,66,0
1569,73,35,42,5,66,73,130,0
1570,5,66,73,130,136,130,73,0
1571,130,5,66,35,129,121,129,0
1572,73,73,31,31,36,36,31,0
1573,73,31,31,36,36,31,31,0
1574,130,130,31,31,136,136,31,0
1575,136,31,31,130,73,66,5,0
1576,66,5,73,130,73,66,5,0
1577,66,5,73,5,73,5,73,0
1578,129,121,121,129,42,35,121,0
1579,42,35,129,121,64,57,94,0
1580,94,31,121,129,121,52,73,0
1581,129,121,52,73,36,130,136,0
1582,145,73,94,73,4,73,73,0
1583,73,73,36,130,136,103,52,0
1584,5,42,35,129,121,129,73,0
1585,73,145,130,4,103,131,16,0
1586,66,73,104,42,42,66,133,0
1587,42,42,42,42,42,42,57,0
1588,42,42,42,42,42,57,7,0
1589,42,42,42,42,57,7,130,0
1590,42,42,42,57,7,130,130,0
1591,42,42,57,7,130,130,130,0
1592,42,57,7,130,130,130,130,0
1593,57,7,130,130,130,130,130,0
1594,7,130,130,130,130,130,130,0
1595,130,130,130,130,130,130,130,0
1596,130,130,130,130,130,130,130,0
1597,130,130,130,130,130,130,130,0
1598,130,130,130,130,130,130,130,0
1599,130,130,130,130,130,130,130,0
1600,130,130,130,130,130,130,130,0
1601,130,130,130,130,130,130,130,0
1602,130,130,130,130,130,130,130,0
1603,130,130,130,130,130,130,130,0
1604,130,130,130,130,130,130,130,0
1605,130,130,130,130,130,130,130,0
1606,130,130,130,130,130,130,130,0
1607,130,130,130,130,130,130,130,0
1608,130,130,130,130,130,130,130,0
1609,130,130,130,130,130,130,130,0
1610,130,130,130,130,130,130,130,0
1611,130,130,130,130,130,130,130,0
1612,130,130,130,130,130,130,130,0
1613,130,130,130,130,130,130,130,0
1614,130,130,130,130,130,130,130,0
1615,130,130,130,130,130,130,130,0
1616,130,130,130,130,130,130,130,0
1617,130,130,130,130,130,130,130,0
1618,130,130,130,130,130,130,130,0
1619,130,130,130,130,130,130,130,0
1620,130,130,130,130,130,130,130,0
1621,130,130,130,130,130,130,130,0
1622,130,130,130,130,130,130,130,0
1623,133,133,136,136,136,136,136,0
1624,133,136,136,136,136,136,136,0
1625,136,136,136,136,136,136,130,0
1626,136,136,136,136,136,130,130,0
1627,136,136,136,136,130,130,130,0
1628,136,136,136,130,130,130,130,0
1629,103,103,136,136,136,136,136,0
1630,103,136,136,136,136,136,136,0
1631,136,136,136,136,136,136,130,0
1632,136,136,136,136,136,130,130,0
1633,136,136,136,136,130,130,130,0
1634,136,136,136,130,130,130,130,0
1635,121,16,16,16,16,16,16,0
1636,16,16,16,16,16,16,17,0
1637,16,16,16,16,16,17,130,0
1638,16,16,16,16,17,130,130,0
1639,16,16,16,17,130,130,130,0
1640,53,57,108,121,42,57,42,0
1641,53,57,108,121,42,57,42,0
1642,57,42,35,53,42,35,16,2
1643,16,103,140,126,56,79,16,2
1644,126,99,126,141,126,141,117,1
1645,126,141,126,141,117,83,39,1
1646,136,103,136,36,103,136,36,0
1647,22,2,82,77,22,2,107,2
1648,22,2,107,51,140,51,45,2
1649,107,51,140,51,45,103,140,2
1650,103,140,51,140,51,45,52,2
1651,51,140,51,45,52,51,140,1
1652,136,103,136,36,103,136,36,0
1653,22,2,82,77,22,2,107,2
1654,22,2,107,51,140,51,45,2
1655,107,51,140,51,45,103,140,2
1656,103,140,51,140,51,45,52,2
1657,51,140,51,45,52,51,140,1
1658,136,103,45,5,104,66,21,0
1659,45,5,104,66,21,36,130,0
1660,108,129,135,53,108,66,36,0
1661,53,57,108,121,42,57,42,0
1662,57,42,35,53,42,35,16,2
1663,16,103,140,126,56,79,16,2
1664,108,108,108,148,148,148,116,3
1665,77,124,2,58,116,119,107,2
1666,53,57,108,121,42,57,42,0
1667,53,57,108,121,42,57,42,0
1668,53,57,108,121,42,57,42,0
1669,57,42,35,53,42,35,16,2
1670,16,103,140,126,56,79,16,2
1671,126,99,126,141,126,141,117,1
1672,126,141,126,141,117,83,39,1
1673,93,71,7,71,40,141,126,2
1674,18,56,47,40,47,56,18,1
1675,53,126,21,99,45,103,136,2
1676,18,56,47,40,47,56,18,1
1677,53,57,108,121,42,57,42,0
1678,121,42,104,66,66,73,133,0
1679,104,42,104,66,66,73,133,0
1680,73,66,104,42,104,66,66,0
1681,66,104,42,104,66,66,133,0
1682,66,66,133,130,130,136,6,1
1683,136,6,136,39,126,126,21,1
1684,104,73,66,14,66,73,133,0
1685,133,133,130,133,66,133,66,1
1686,66,133,66,136,39,136,66,0
1687,39,136,66,73,130,136,133,0
1688,73,130,136,133,73,130,136,0
1689,130,136,133,73,130,136,85,0
1690,21,73,104,66,73,73,133,0
1691,73,104,66,73,73,133,133,1
1692,73,133,133,130,39,85,66,1
1693,130,39,85,66,73,39,136,1
1694,39,85,66,73,39,136,126,1
1695,133,73,66,73,133,73,104,0
1696,73,133,73,104,128,130,104,0
1697,73,104,128,130,104,128,130,0
1698,130,104,128,130,104,130,104,0
1699,130,104,130,104,128,130,104,0
1700,130,104,128,130,104,128,130,0
1701,130,104,128,130,104,130,63,0
1702,130,104,130,63,128,130,63,0
1703,130,63,128,130,63,128,130,0
1704,130,63,128,130,63,130,101,0
1705,130,63,130,101,128,130,101,0
1706,130,101,128,130,101,128,130,0
1707,130,101,128,130,101,130,104,0
1708,130,101,130,104,128,130,104,0
1709,130,104,128,130,104,128,130,0
1710,130,104,128,130,104,130,104,0
1711,130,104,130,104,128,130,104,0
1712,130,104,128,130,104,128,130,0
1713,130,104,128,130,104,130,63,0
1714,130,104,130,63,128,130,63,0
1715,130,63,128,130,63,128,130,0
1716,130,63,128,130,63,130,101,0
1717,130,63,130,101,128,130,101,0
1718,130,101,128,130,101,128,130,0
1719,130,101,128,130,101,130,104,0
1720,130,101,130,104,128,130,104,0
1721,130,104,128,130,104,128,130,0
1722,130,104,128,130,104,130,104,0
1723,130,104,130,104,128,130,104,0
1724,130,104,128,130,104,128,130,0
1725,130,104,128,130,104,130,63,0
1726,130,104,130,63,128,130,63,0
1727,130,63,128,130,63,128,130,0
1728,130,63,128,130,63,130,101,0
1729,130,63,130,101,128,130,101,0
1730,130,101,128,130,101,128,130,0
1731,130,57,117,83,117,89,83,1
1732,39,57,117,83,117,89,83,1
1733,99,57,117,83,117,89,83,1
1734,39,57,117,83,117,89,83,1
1735,99,57,117,83,117,89,83,1
1736,39,57,117,83,117,89,83,1
1737,136,57,117,83,117,89,83,1
1738,39,57,117,83,117,89,83,1
1739,108,5,5,5,108,93,135,0
1740,5,5,5,108,93,135,53,0
1741,108,5,5,108,5,93,135,0
1742,5,5,108,5,93,135,53,0
1743,99,126,83,48,83,83,83,1
1744,83,48,83,83,83,99,39,1
1745,83,83,83,99,39,89,39,1
1746,99,39,89,39,89,39,99,1
1747,89,39,89,39,99,99,39,1
1748,83,99,99,99,83,126,83,1
1749,83,126,83,99,39,18,83,1
1750,83,99,39,18,83,99,39,1
1751,39,18,83,99,39,89,39,1
1752,83,81,83,126,117,18,117,1
1753,126,117,18,117,83,39,103,1
1754,87,149,9,76,65,27,139,3
1755,82,134,124,119,67,58,119,3
1756,22,16,16,2,107,51,51,2
1757,16,2,107,51,51,148,140,2
1758,18,117,126,83,144,126,83,1
1759,83,144,126,83,144,39,89,1
1760,144,148,107,16,80,16,107,2
1761,5,5,83,5,5,5,5,1
1762,83,5,5,5,5,5,39,1
1763,5,5,5,5,5,5,89,1
1764,5,5,5,5,89,5,39,1
1765,5,5,83,5,5,5,5,1
1766,83,5,5,5,5,5,39,1
1767,5,5,83,5,5,5,5,1
1768,83,5,5,5,5,5,39,1
1769,5,5,5,5,5,7,7,1
1770,64,64,64,99,64,64,64,2
1771,64,99,64,64,64,117,140,2
1772,64,117,140,34,140,148,107,2
1773,2,148,34,148,72,89,107,2
1774,16,89,16,34,109,89,26,1
1775,89,109,83,72,103,89,51,2
1776,140,51,16,77,52,89,144,2
1777,121,42,5,129,42,93,101,0
1778,42,5,129,42,101,42,129,0
1779,129,74,74,121,121,129,74,0
1780,121,121,129,74,35,130,136,0
1781,129,74,35,130,136,73,130,0
1782,35,130,136,73,130,136,130,0
1783,130,73,130,45,103,136,103,0
1784,45,103,136,103,136,130,36,0
1785,103,136,130,36,73,130,36,0
1786,129,93,108,128,73,103,103,0
1787,136,130,31,64,93,35,66,0
1788,93,35,66,93,130,36,36,0
1789,136,6,109,6,136,109,6,0
1790,136,6,109,6,136,109,6,0
1791,136,6,109,6,136,109,6,0
1792,136,6,109,6,136,109,6,0
1793,136,6,109,6,136,109,6,0
1794,77,16,80,52,146,36,109,0
1795,103,80,77,82,16,36,109,0
1796,103,80,77,82,16,36,109,0
1797,103,80,77,82,16,36,109,0
1798,136,6,109,6,136,109,6,0
1799,136,6,109,6,136,109,6,0
1800,136,6,109,6,136,109,6,0
1801,136,6,109,6,136,109,6,0
1802,136,6,109,6,136,109,6,0
1803,77,16,80,52,146,36,109,0
1804,103,80,77,82,16,36,109,0
1805,103,80,77,82,16,36,109,0
1806,103,80,77,82,16,36,109,0
1807,136,6,109,6,136,109,6,0
1808,136,6,109,6,136,109,6,0
1809,136,6,109,6,136,109,6,0
1810,136,6,109,6,136,109,6,0
1811,136,6,109,6,136,109,6,0
1812,77,16,80,52,146,36,109,0
1813,103,80,77,82,16,36,109,0
1814,103,80,77,82,16,36,109,0
1815,103,80,77,82,16,36,109,0
1816,63,57,57,57,35,78,34,2
1817,140,148,19,59,2,78,34,2
1818,148,19,59,2,2,59,19,2
1819,79,31,4,111,31,1,70,0
1820,136,130,133,35,121,35,129,1
1821,136,39,144,35,121,35,129,0
1822,116,2,82,77,22,119,2,3
1823,71,12,136,36,136,136,73,0
1824,14,14,121,108,5,104,73,0
1825,36,130,36,36,36,73,73,0
1826,130,36,36,36,73,73,73,0
1827,85,66,85,66,53,66,53,0
1828,85,66,53,66,53,36,130,0
1829,53,66,53,36,130,6,130,0
1830,53,118,53,63,135,74,135,0
1831,53,63,135,74,135,36,130,0
1832,135,74,135,36,130,6,130,0
1833,135,36,130,6,130,136,130,0
1834,136,130,6,130,85,66,85,0
1835,53,63,42,63,53,66,128,0
1836,63,53,66,128,36,130,36,0
1837,66,128,36,130,36,36,130,0
1838,36,130,36,36,130,136,130,0
1839,36,36,130,136,130,36,130,0
1840,130,136,130,36,130,136,130,0
1841,130,36,130,136,130,36,130,0
1842,130,136,130,36,130,136,130,0
1843,130,36,130,136,130,36,130,0
1844,130,136,130,36,130,136,130,0
1845,130,36,130,136,130,36,130,0
1846,130,136,130,36,130,136,130,0
1847,130,36,130,136,130,36,130,0
1848,130,136,130,36,130,136,130,0
1849,93,135,42,63,53,66,128,0
1850,25,65,27,92,65,27,92,3
1851,92,65,27,92,147,96,102,3
1852,72,52,109,45,103,6,136,0
1853,51,89,89,85,117,117,117,1
1854,117,117,117,104,39,116,58,3
1855,116,58,116,96,98,116,58,3
1856,65,34,148,2,119,116,58,3
1857,2,119,116,58,116,96,102,3
1858,120,138,138,138,9,120,65,3
1859,116,119,44,77,119,116,58,3
1860,116,58,116,96,9,120,65,3
1861,96,116,119,44,77,119,116,3
1862,44,77,119,116,67,96,98,3
1863,98,98,96,116,119,124,119,3
1864,100,148,2,148,100,27,65,3
1865,100,27,65,98,96,116,119,3
1866,98,96,116,119,116,96,98,4
1867,57,73,104,73,42,129,42,0
1868,104,73,42,129,42,121,130,0
1869,42,57,57,7,7,129,104,0
1870,57,73,104,73,42,129,42,0
1871,104,73,42,129,42,121,130,0
1872,57,73,104,73,42,129,42,0
1873,104,73,42,129,42,121,130,0
1874,104,130,129,7,129,57,42,0
1875,129,7,129,57,42,104,130,0
1876,129,57,42,104,130,136,130,0
1877,57,129,121,35,42,35,42,0
1878,121,35,42,35,42,104,130,0
1879,42,35,42,104,130,136,130,0
1880,57,129,121,35,42,35,42,0
1881,121,35,42,35,42,104,130,0
1882,42,35,42,104,130,136,130,0
1883,7,129,7,129,74,129,7,1
1884,118,108,53,42,53,35,144,2
1885,42,53,35,144,144,140,107,2
1886,144,144,140,107,80,140,107,2
1887,16,144,51,16,144,83,89,1
1888,108,53,135,74,135,7,42,0
1889,135,74,135,7,42,104,130,0
1890,135,7,42,104,130,136,130,0
1891,57,129,121,35,42,35,42,0
1892,121,35,42,35,42,104,130,0
1893,42,35,42,104,130,136,130,0
1894,57,129,121,35,42,35,42,0
1895,121,35,42,35,42,104,130,0
1896,42,35,42,104,130,136,130,0
1897,129,53,108,135,74,85,85,1
1898,135,74,7,64,141,141,18,2
1899,74,7,64,141,141,18,83,2
1900,7,64,141,141,18,83,140,2
1901,18,141,141,141,18,141,83,2
1902,141,83,144,140,148,58,116,2
1903,136,36,14,21,41,136,109,0
1904,45,41,136,41,136,41,36,0
1905,41,136,41,36,36,130,73,0
1906,36,36,130,73,36,130,136,0
1907,73,36,130,136,36,130,73,0
1908,99,99,143,14,21,99,143,0
1909,14,21,99,143,36,130,73,0
1910,143,36,130,73,36,130,136,0
1911,73,36,130,136,36,130,73,0
1912,145,36,145,145,36,145,145,0
1913,145,36,145,145,36,145,145,0
1914,145,36,145,145,36,145,145,0
1915,145,36,145,145,36,145,145,0
1916,145,36,145,145,36,145,145,0
1917,145,36,145,145,36,145,145,0
1918,145,36,145,145,36,145,145,0
1919,145,36,145,145,36,145,145,0
1920,145,36,145,145,36,145,145,0
1921,145,36,145,145,36,145,145,0
1922,145,36,145,145,36,145,145,0
1923,145,36,145,145,36,145,145,0
1924,135,108,66,66,66,66,66,0
1925,108,66,66,66,66,66,66,0
1926,66,66,66,66,66,66,130,0
1927,66,66,66,130,130,130,45,0
1928,130,130,130,45,103,130,136,0
1929,130,45,103,130,136,136,130,0
1930,136,130,73,136,45,103,136,0
1931,73,136,45,103,136,103,130,0
1932,136,45,103,136,103,130,136,0
1933,45,103,136,103,130,136,130,0
1934,73,66,35,66,73,104,73,0
1935,35,66,73,104,73,136,130,0
1936,73,136,130,73,130,136,73,0
1937,136,45,103,45,52,52,45,0
1938,103,45,52,52,45,103,130,0
1939,107,52,80,52,107,89,107,2
1940,107,52,80,16,52,51,52,2
1941,2,119,2,107,2,148,2,2
1942,24,135,141,13,53,126,21,1
1943,53,126,21,85,39,85,21,1
1944,83,81,81,81,118,81,81,2
1945,81,81,81,118,81,81,81,2
1946,122,122,19,34,139,127,127,2
1947,47,141,141,26,81,126,18,1
1948,141,141,26,81,126,18,13,3
1949,13,39,96,34,127,149,127,3
1950,79,20,79,18,48,76,26,2
1951,116,116,147,27,120,31,78,2
1952,147,27,120,31,78,48,140,2
1953,140,58,116,19,148,56,127,3
1954,58,116,19,148,56,127,34,3
1955,126,83,18,47,83,126,83,2
1956,47,83,126,83,48,140,116,2
1957,127,27,127,27,127,27,127,3
1958,127,27,127,27,127,147,96,3
1959,127,27,127,147,96,147,96,3
1960,127,147,96,147,96,147,96,3
1961,147,96,147,96,147,96,147,3
1962,147,96,147,96,147,147,96,3
1963,66,85,85,136,63,73,136,0
1964,85,85,136,63,73,136,136,0
1965,136,63,73,136,136,130,130,0
1966,136,136,130,130,6,130,136,0
1967,136,130,130,6,130,136,136,0
1968,130,6,130,136,136,130,130,0
1969,136,130,130,6,130,136,136,0
1970,130,130,6,130,136,136,136,0
1971,6,130,136,136,136,130,130,0
1972,136,136,130,130,6,130,136,0
1973,136,130,130,6,130,136,136,0
1974,130,130,133,133,73,73,136,0
1975,130,133,133,73,73,136,136,0
1976,133,73,73,136,136,130,130,0
1977,136,136,130,130,6,130,136,0
1978,136,130,130,6,130,136,136,0
1979,130,6,130,136,136,130,130,0
1980,136,130,130,6,130,136,136,0
1981,130,130,6,130,136,136,136,0
1982,6,130,136,136,136,130,130,0
1983,136,136,130,130,6,130,136,0
1984,136,130,130,6,130,136,136,0
1985,130,130,133,133,73,73,136,0
1986,130,133,133,73,73,136,136,0
1987,133,73,73,136,136,130,130,0
1988,136,136,130,130,6,130,136,0
1989,136,130,130,6,130,136,136,0
1990,130,6,130,136,136,130,130,0
1991,136,130,130,6,130,136,136,0
1992,130,130,6,130,136,136,136,0
1993,6,130,136,136,136,130,130,0
1994,136,136,130,130,6,130,136,0
1995,136,130,130,6,130,136,136,0
1996,83,85,136,85,21,52,136,0
1997,136,85,21,52,136,136,130,0
1998,85,21,52,136,136,130,133,0
1999,133,130,130,73,73,52,136,0
2000,130,73,73,52,136,136,130,0
2001,73,73,52,136,136,130,133,0
2002,133,130,130,73,73,52,136,0
2003,130,73,73,52,136,136,130,0
2004,73,73,52,136,136,130,133,0
2005,133,130,130,73,73,52,136,0
2006,130,73,73,52,136,136,130,0
2007,73,73,52,136,136,130,133,0
2008,130,133,130,130,73,73,136,0
2009,133,130,130,73,73,136,136,0
2010,130,73,73,136,136,130,130,0
2011,136,136,130,130,6,130,136,0
2012,136,130,130,6,130,136,136,0
2013,130,6,130,136,136,130,130,0
2014,136,130,130,6,130,136,136,0
2015,130,130,6,130,136,136,136,0
2016,6,130,136,136,136,130,130,0
2017,136,136,130,130,6,130,136,0
2018,136,130,130,6,130,136,136,0
2019,83,85,136,85,21,52,136,0
2020,136,85,21,52,136,136,130,0
2021,85,21,52,136,136,130,133,0
2022,133,130,130,73,73,52,136,0
2023,130,73,73,52,136,136,130,0
2024,73,73,52,136,136,130,133,0
2025,133,130,130,73,73,52,136,0
2026,130,73,73,52,136,136,130,0
2027,73,73,52,136,136,130,133,0
2028,133,130,130,73,73,52,136,0
2029,130,73,73,52,136,136,130,0
2030,73,73,52,136,136,130,133,0
2031,133,130,130,73,73,52,136,0
2032,130,73,73,52,136,136,130,0
2033,73,73,52,136,136,130,133,0
2034,133,130,130,73,73,52,136,0
2035,130,73,73,52,136,136,130,0
2036,73,73,52,136,136,130,133,0
2037,133,130,130,73,73,52,136,0
2038,130,73,73,52,136,136,130,0
2039,73,73,52,136,136,130,133,0
2040,133,130,130,73,73,52,136,0
2041,130,73,73,52,136,136,130,0
2042,73,73,52,136,136,130,133,0
2043,133,130,130,73,73,52,136,0
2044,130,73,73,52,136,136,130,0
2045,73,73,52,136,136,130,133,0
2046,133,130,130,73,73,52,136,0
2047,130,73,73,52,136,136,130,0
2048,73,73,52,136,136,130,133,0
2049,130,133,130,130,73,73,136,0
2050,133,130,130,73,73,136,136,0
2051,130,73,73,136,136,130,130,0
2052,136,136,130,130,6,130,136,0
2053,136,130,130,6,130,136,136,0
2054,130,6,130,136,136,130,130,0
2055,136,130,130,6,130,136,136,0
2056,130,130,6,130,136,136,136,0
2057,6,130,136,136,136,130,130,0
2058,136,136,130,130,6,130,136,0
2059,136,130,130,6,130,136,136,0
2060,130,130,133,133,73,73,136,0
2061,130,133,133,73,73,136,136,0
2062,133,73,73,136,136,130,130,0
2063,136,136,130,130,6,130,136,0
2064,136,130,130,6,130,136,136,0
2065,130,6,130,136,136,130,130,0
2066,136,130,130,6,130,136,136,0
2067,130,130,6,130,136,136,136,0
2068,6,130,136,136,136,130,130,0
2069,136,136,130,130,6,130,136,0
2070,136,130,130,6,130,136,136,0
2071,130,130,133,133,73,73,136,0
2072,130,133,133,73,73,136,136,0
2073,133,73,73,136,136,130,130,0
2074,136,136,130,130,6,130,136,0
2075,136,130,130,6,130,136,136,0
2076,130,6,130,136,136,130,130,0
2077,136,130,130,6,130,136,136,0
2078,130,130,6,130,136,136,136,0
2079,6,130,136,136,136,130,130,0
2080,136,136,130,130,6,130,136,0
2081,136,130,130,6,130,136,136,0
2082,130,130,133,133,73,73,136,0
2083,130,133,133,73,73,136,136,0
2084,133,73,73,136,136,130,130,0
2085,136,136,130,130,6,130,136,0
2086,136,130,130,6,130,136,136,0
2087,130,6,130,136,136,130,130,0
2088,136,130,130,6,130,136,136,0
2089,130,130,6,130,136,136,136,0
2090,6,130,136,136,136,130,130,0
2091,136,136,130,130,6,130,136,0
2092,136,130,130,6,130,136,136,0
2093,130,133,133,73,73,52,136,0
2094,133,73,73,52,136,136,130,0
2095,73,73,52,136,136,130,133,0
2096,133,130,130,73,73,52,136,0
2097,130,73,73,52,136,136,130,0
2098,73,73,52,136,136,130,133,0
2099,133,130,130,73,73,52,136,0
2100,130,73,73,52,136,136,130,0
2101,73,73,52,136,136,130,133,0
2102,133,130,130,73,73,52,136,0
2103,130,73,73,52,136,136,130,0
2104,73,73,52,136,136,130,133,0
2105,133,130,130,73,73,52,136,0
2106,130,73,73,52,136,136,130,0
2107,73,73,52,136,136,130,133,0
2108,133,130,130,73,73,52,136,0
2109,130,73,73,52,136,136,130,0
2110,73,73,52,136,136,130,133,0
2111,133,130,130,73,73,52,136,0
2112,130,73,73,52,136,136,130,0
2113,73,73,52,136,136,130,133,0
2114,133,130,130,73,73,52,136,0
2115,130,73,73,52,136,136,130,0
2116,73,73,52,136,136,130,133,0
2117,133,130,130,73,73,52,136,0
2118,130,73,73,52,136,136,130,0
2119,73,73,52,136,136,130,133,0
2120,133,130,130,73,73,52,136,0
2121,130,73,73,52,136,136,130,0
2122,73,73,52,136,136,130,133,0
2123,21,85,126,141,83,141,85,1
2124,83,141,85,141,39,141,136,0
2125,73,129,126,141,83,141,85,1
2126,83,141,85,141,39,141,136,0
2127,73,129,126,141,83,141,85,1
2128,83,141,85,141,39,141,136,0
2129,73,129,126,141,83,141,85,1
2130,83,141,85,141,39,141,136,0
2131,21,85,126,141,83,141,85,1
2132,83,141,85,141,39,141,136,0
2133,73,129,126,141,83,141,85,1
2134,83,141,85,141,39,141,136,0
2135,73,129,126,141,83,141,85,1
2136,83,141,85,141,39,141,136,0
2137,73,129,126,141,83,141,85,1
2138,83,141,85,141,39,141,136,0
2139,73,129,126,141,83,141,85,1
2140,83,141,85,141,39,141,136,0
2141,73,129,126,141,83,141,85,1
2142,83,141,85,141,39,141,136,0
2143,73,129,126,141,83,141,85,1
2144,83,141,85,141,39,141,136,0
2145,73,129,126,141,83,141,85,1
2146,83,141,85,141,39,141,136,0
2147,73,129,126,141,83,141,85,1
2148,83,141,85,141,39,141,136,0
2149,73,129,126,141,83,141,85,1
2150,83,141,85,141,39,141,136,0
2151,135,133,129,73,129,52,136,0
2152,129,73,129,52,136,136,130,0
2153,73,129,52,136,136,130,133,0
2154,133,130,130,73,73,52,136,0
2155,109,52,52,45,136,6,136,0
2156,133,73,126,141,83,141,85,1
2157,83,141,85,141,39,141,136,0
2158,73,129,126,141,83,141,85,1
2159,83,141,85,141,39,141,136,0
2160,73,129,126,141,83,141,85,1
2161,83,141,85,141,39,141,136,0
2162,73,129,126,141,83,141,85,1
2163,83,141,85,141,39,141,136,0
2164,73,129,126,141,83,141,85,1
2165,83,141,85,141,39,141,136,0
2166,73,129,126,141,83,141,85,1
2167,83,141,85,141,39,141,136,0
2168,73,129,126,141,83,141,85,1
2169,83,141,85,141,39,141,136,0
2170,73,129,126,141,83,141,85,1
2171,83,141,85,141,39,141,136,0
2172,73,129,126,141,83,141,85,1
2173,83,141,85,141,39,141,136,0
2174,73,129,126,141,83,141,85,1
2175,83,141,85,141,39,141,136,0
2176,80,52,80,16,109,85,136,1
2177,4,74,4,129,4,52,136,0
2178,4,129,4,52,136,136,130,0
2179,129,4,52,136,136,130,133,0
2180,133,130,130,73,73,52,136,0
2181,136,42,66,136,42,66,35,0
2182,84,49,135,74,53,63,53,0
2183,135,74,53,63,53,133,130,0
2184,74,53,63,53,133,130,133,0
2185,12,94,57,57,7,121,63,0
2186,76,138,57,57,7,121,63,0
2187,83,118,57,57,7,121,63,0
2188,94,4,57,57,7,121,63,0
2189,76,138,57,57,7,121,63,0
2190,57,57,57,57,7,121,63,0
2191,83,118,57,57,7,121,63,0
2192,94,4,57,57,7,121,63,0
2193,76,138,57,57,7,121,63,0
2194,129,129,57,57,7,121,63,0
2195,76,138,57,57,7,121,63,0
2196,35,31,59,107,31,19,148,3
2197,53,141,79,4,12,79,18,1
2198,74,7,84,94,71,135,63,0
2199,126,141,71,4,111,47,121,1
2200,4,111,47,121,81,39,45,1
2201,121,47,111,94,71,135,63,0
2202,47,111,94,71,135,63,66,0
2203,42,121,70,145,111,47,121,1
2204,145,111,47,121,81,39,45,1
2205,121,47,111,94,71,135,63,0
2206,47,111,94,71,135,63,66,0
2207,108,118,108,42,42,126,118,1
2208,66,53,42,42,42,89,51,1
2209,42,42,42,89,51,89,39,1
2210,51,89,39,83,39,89,51,1
2211,83,39,89,51,89,39,89,1
2212,31,31,31,72,52,89,109,1
2213,6,85,136,41,66,128,21,0
2214,80,16,51,72,52,89,109,1
2215,5,5,21,5,126,136,73,0
2216,70,16,80,16,51,89,144,1
2217,31,35,31,35,103,45,136,0
2218,94,64,31,35,31,35,31,0
2219,5,31,35,31,35,145,31,0
2220,5,31,35,31,35,145,31,0
2221,35,64,36,5,31,35,31,0
2222,103,5,73,5,31,35,31,0
2223,36,5,31,35,31,35,31,0
2224,35,31,35,31,35,145,31,0
2225,31,35,31,35,103,45,136,0
2226,31,35,31,35,103,45,136,0
2227,31,35,31,35,103,45,136,0
2228,31,35,31,35,103,45,136,0
2229,31,35,31,35,103,45,136,0
2230,130,21,31,35,31,35,83,0
2231,21,31,35,31,35,83,136,0
2232,130,36,42,35,93,35,31,0
2233,5,31,35,31,35,145,31,0
2234,5,31,35,31,35,145,31,0
2235,35,31,35,31,35,145,31,0
2236,31,35,31,35,35,35,31,0
2237,5,31,35,31,35,145,31,0
2238,35,94,35,64,36,5,31,2
2239,35,64,36,5,31,35,140,2
2240,36,5,31,35,140,148,140,2
2241,140,48,140,48,34,48,78,2
2242,140,48,34,48,78,34,140,2
2243,51,77,22,16,2,59,51,2
2244,22,16,2,59,51,51,140,2
2245,59,51,51,140,148,140,148,2
2246,51,140,148,140,148,148,140,2
2247,35,31,35,31,35,145,31,0
2248,104,57,104,57,104,57,104,0
2249,21,21,66,104,5,133,73,0
2250,108,53,108,42,42,53,83,0
2251,42,53,83,136,130,21,66,1
2252,130,21,66,104,39,104,35,0
2253,66,21,21,66,53,126,53,1
2254,21,66,53,126,53,53,39,0
2255,39,21,130,103,136,73,73,0
2256,130,103,136,73,73,133,130,0
2257,21,21,66,104,5,133,73,0
2258,21,21,66,104,5,133,73,0
2259,21,21,66,104,5,133,73,0
2260,108,53,108,42,42,53,83,0
2261,42,53,83,136,130,21,66,1
2262,21,66,104,39,79,108,141,1
2263,79,108,141,53,39,21,21,1
2264,21,21,21,39,136,45,103,0
2265,39,136,45,103,136,130,5,0
2266,45,103,136,130,5,136,130,0
2267,136,130,5,136,130,45,130,0
2268,5,136,130,45,130,21,130,0
2269,130,45,130,21,130,53,130,0
2270,7,12,21,66,104,5,42,0
2271,12,21,66,104,5,42,136,0
2272,130,21,136,103,21,136,21,0
2273,136,21,42,130,136,45,103,0
2274,21,42,130,136,45,103,45,0
2275,42,130,136,45,103,45,130,0
2276,82,77,21,66,104,5,42,0
2277,85,104,104,53,126,21,141,0
2278,45,45,45,103,45,136,136,0
2279,21,66,136,103,45,45,103,0
2280,103,45,45,103,136,130,73,0
2281,45,103,136,130,73,73,130,0
2282,82,142,146,112,77,80,16,2
2283,80,77,142,82,77,80,16,2
2284,110,107,16,80,16,2,107,2
