,0,1,2,3,4,5,6,output
4247,82,77,2,119,16,16,16,0
4248,77,2,119,16,16,16,22,0
4249,2,119,16,16,16,22,77,0
4250,119,16,16,16,22,77,77,0
4251,16,16,22,77,77,77,77,0
4252,22,77,77,77,77,22,77,0
4253,77,77,77,22,77,82,77,0
4254,22,77,82,77,22,77,22,0
4255,16,77,22,2,16,16,16,0
4256,77,22,2,16,16,16,22,0
4257,22,2,16,16,16,22,77,0
4258,2,16,16,16,22,77,77,0
4259,77,82,44,112,44,82,44,0
4260,82,44,112,44,82,44,82,0
4261,44,112,44,82,44,82,77,0
4262,112,44,82,44,82,77,77,0
4263,77,77,77,77,16,16,16,0
4264,77,77,77,16,16,16,22,0
4265,77,16,16,16,22,77,77,0
4266,16,16,22,77,77,22,77,0
4267,22,77,77,22,77,82,77,0
4268,22,77,82,77,22,77,22,0
4269,16,77,22,2,16,16,16,0
4270,77,22,2,16,16,16,22,0
4271,77,82,44,112,44,82,44,0
4272,52,136,103,52,136,103,52,0
4273,103,52,16,22,137,109,14,0
4274,22,137,109,14,66,77,16,0
4275,14,66,77,16,22,77,16,0
4276,66,77,16,22,77,16,22,0
4277,22,77,16,22,77,77,16,0
4278,22,77,77,16,22,77,16,0
4279,22,22,52,16,22,52,16,0
4280,16,22,52,16,22,77,16,0
4281,16,22,77,16,22,77,16,0
4282,22,77,16,22,77,16,22,0
4283,22,77,16,22,77,77,16,0
4284,22,77,77,16,22,77,16,0
4285,16,22,77,16,22,77,82,0
4286,16,22,77,82,119,77,82,0
4287,119,77,82,119,77,82,82,0
4288,119,77,82,82,119,77,82,0
4289,22,22,2,119,22,2,119,0
4290,119,22,2,119,22,77,16,0
4291,119,22,77,16,22,77,16,0
4292,16,22,77,16,22,77,82,0
4293,16,22,77,82,119,77,82,0
4294,22,22,52,16,22,52,16,0
4295,16,22,52,16,22,77,16,0
4296,16,22,77,16,22,77,16,0
4297,22,77,16,22,77,16,22,0
4298,22,77,16,22,77,77,16,0
4299,22,77,77,16,22,77,16,0
4300,2,119,22,2,119,22,82,0
4301,2,119,22,82,119,77,82,0
4302,119,77,82,119,77,82,82,0
4303,119,77,82,82,119,77,82,0
4304,52,22,2,119,22,2,119,0
4305,119,22,2,119,22,77,16,0
4306,119,22,77,16,22,77,16,0
4307,22,77,16,22,77,16,22,0
4308,22,77,16,22,77,77,16,0
4309,22,77,77,16,22,77,16,0
4310,22,22,2,119,22,2,119,0
4311,119,22,2,119,22,77,16,0
4312,119,22,77,16,22,77,16,0
4313,16,22,77,16,22,77,82,0
4314,16,22,77,82,119,77,82,0
4315,77,82,119,77,82,119,77,0
4316,77,82,119,77,82,77,16,0
4317,77,82,77,16,22,77,16,0
4318,16,22,77,16,22,77,82,0
4319,16,22,77,82,119,77,82,0
4320,47,47,47,47,47,47,142,0
4321,139,139,139,139,146,112,142,1
4322,96,96,96,139,146,112,142,1
4323,60,96,102,123,58,67,86,1
4324,124,134,60,123,68,67,28,1
4325,32,97,60,123,68,67,28,1
4326,60,96,102,123,58,67,86,1
4327,124,134,60,123,68,67,28,1
4328,122,67,148,116,122,2,119,1
4329,2,119,29,134,32,2,119,0
4330,135,135,135,135,135,135,135,0
4331,117,117,117,117,117,117,142,0
4332,139,139,139,139,146,112,142,1
4333,96,96,140,148,19,2,23,0
4334,19,2,23,29,77,82,142,0
4335,6,6,6,6,52,52,52,0
4336,6,6,6,52,52,52,52,0
4337,6,6,52,52,52,52,77,0
4338,6,52,52,52,52,77,77,0
4339,77,77,77,77,142,142,142,1
4340,77,77,77,142,142,142,142,1
4341,77,77,142,142,142,142,134,1
4342,77,142,142,142,142,134,134,1
4343,135,135,135,135,135,135,135,0
4344,117,117,117,117,117,117,142,0
4345,139,139,139,139,146,112,142,1
4346,110,96,102,123,58,67,119,1
4347,82,96,102,123,58,67,119,1
4348,134,82,102,123,10,67,86,1
4349,124,134,32,142,102,67,28,1
4350,32,97,112,146,102,67,28,1
4351,146,96,102,123,58,67,119,1
4352,134,82,102,123,10,67,86,1
4353,124,134,32,142,102,67,28,1
4354,28,37,134,32,97,112,146,1
4355,97,112,146,142,134,67,96,1
4356,134,67,96,142,134,67,96,1
4357,142,134,67,96,142,134,67,0
4358,142,134,67,96,77,2,19,0
4359,77,2,19,96,77,2,19,0
4360,2,119,119,32,32,89,126,1
4361,119,89,126,89,29,89,126,1
4362,134,89,126,89,32,89,126,1
4363,126,52,142,52,126,52,32,1
4364,52,142,52,126,52,32,32,1
4365,118,2,80,82,2,2,142,0
4366,58,29,82,67,29,82,19,0
4367,67,29,82,19,23,77,55,0
4368,65,65,65,65,65,65,65,1
4369,65,65,65,65,65,65,134,1
4370,65,65,65,65,134,23,134,1
4371,65,65,134,23,134,107,134,1
4372,134,23,134,107,134,23,134,1
4373,134,107,134,23,134,107,134,1
4374,134,23,134,107,134,23,134,1
4375,134,107,134,23,134,107,134,1
4376,134,23,134,107,134,2,134,1
4377,134,107,134,2,134,51,134,1
4378,134,2,134,51,134,2,134,1
4379,134,51,134,2,134,51,134,1
4380,134,2,134,51,134,2,134,1
4381,134,51,134,2,134,51,134,1
4382,134,2,134,51,134,23,134,1
4383,134,51,134,23,134,107,134,1
4384,134,23,134,107,134,23,134,1
4385,134,107,134,23,134,107,134,1
4386,29,2,29,110,29,2,29,1
4387,29,110,29,2,29,110,134,1
4388,29,2,29,110,134,23,134,1
4389,29,110,134,23,134,110,134,1
4390,134,23,134,110,134,23,134,1
4391,134,110,134,23,134,110,134,1
4392,107,107,2,2,23,23,80,0
4393,107,2,2,23,23,80,80,0
4394,2,2,23,23,80,80,77,0
4395,80,80,77,77,77,52,51,0
4396,77,52,51,140,77,52,51,0
4397,86,78,78,78,124,78,78,1
4398,135,135,135,135,135,135,135,0
4399,117,117,117,117,117,117,142,0
4400,139,139,139,139,146,112,142,1
4401,28,96,96,96,124,96,96,1
4402,28,96,96,96,124,96,96,1
4403,58,19,2,107,23,2,29,0
4404,107,23,2,29,23,77,80,0
4405,58,19,2,107,23,2,29,0
4406,107,23,2,29,23,77,80,0
4407,19,19,19,19,2,2,2,0
4408,19,19,19,2,2,2,2,0
4409,19,19,2,2,2,2,77,0
4410,19,2,2,2,2,77,77,0
4411,142,142,142,142,146,146,146,0
4412,142,142,142,146,146,146,146,0
4413,142,142,146,146,146,146,77,0
4414,142,146,146,146,146,77,77,0
4415,52,109,103,109,16,16,22,0
4416,109,16,16,22,22,77,142,0
4417,16,22,22,77,142,137,77,0
4418,142,137,77,22,77,44,82,0
4419,22,77,44,82,137,77,142,0
4420,44,82,137,77,142,82,77,0
4421,82,137,77,142,82,77,22,0
4422,51,107,59,2,23,119,29,1
4423,21,21,136,21,53,21,44,0
4424,140,148,104,66,21,99,39,0
4425,148,104,66,21,99,39,89,0
4426,39,39,89,45,52,16,22,0
4427,22,16,77,16,82,16,22,0
4428,22,16,77,16,82,16,22,0
4429,16,22,16,77,82,16,22,0
4430,16,77,16,82,16,22,22,0
4431,22,16,77,16,82,16,22,0
4432,51,59,51,2,119,16,22,0
4433,22,16,77,16,82,16,22,0
4434,148,140,148,19,59,2,16,0
4435,2,148,2,80,82,80,2,0
4436,2,148,77,16,59,148,59,0
4437,59,16,77,16,59,148,59,0
4438,2,148,19,58,58,58,58,0
4439,140,148,19,58,58,58,58,0
4440,35,148,19,58,58,58,58,0
4441,140,148,19,58,58,58,58,0
4442,140,148,19,58,58,58,58,0
4443,140,148,19,58,58,58,58,0
4444,121,121,121,121,121,121,121,0
4445,121,121,121,121,77,22,16,0
4446,77,22,16,22,77,22,16,0
4447,77,22,16,22,77,22,16,0
4448,16,22,77,22,16,22,77,0
4449,77,22,16,22,77,22,77,0
4450,77,22,77,82,77,22,16,0
4451,77,22,16,22,77,22,16,0
4452,77,22,16,22,77,22,16,0
4453,16,22,77,22,16,22,77,0
4454,77,22,16,22,77,22,77,0
4455,77,22,77,44,77,22,16,0
4456,77,22,16,22,77,22,16,0
4457,77,22,16,22,77,22,16,0
4458,77,22,16,22,77,22,16,0
4459,51,89,89,89,51,59,72,0
4460,89,89,89,51,59,72,80,0
4461,52,107,72,59,59,59,22,0
4462,107,81,143,107,22,112,54,0
4463,45,45,52,45,45,52,16,0
4464,45,45,52,45,45,52,16,0
4465,2,148,116,116,146,146,73,0
4466,146,146,73,82,77,22,119,0
4467,22,77,22,59,2,119,2,0
4468,2,119,2,82,77,22,2,0
4469,82,77,22,2,22,77,22,0
4470,2,59,2,22,16,22,16,0
4471,16,52,110,110,16,52,110,0
4472,52,110,110,16,52,110,110,0
4473,110,110,16,52,110,110,77,0
4474,110,16,52,110,110,77,77,0
4475,16,52,110,110,77,77,77,0
4476,52,45,45,45,52,16,16,0
4477,16,16,16,77,16,16,16,0
4478,45,45,52,45,45,52,16,0
4479,136,130,136,103,45,103,16,0
4480,52,45,136,136,45,52,16,0
4481,112,44,112,146,112,44,82,0
4482,31,31,31,31,31,67,28,0
4483,146,82,146,142,82,67,28,0
4484,146,82,146,142,82,67,28,0
4485,142,82,19,58,2,16,80,0
4486,2,16,80,82,77,80,80,0
4487,80,80,146,77,82,142,80,0
4488,77,80,19,58,2,16,80,0
4489,2,16,80,82,77,80,80,0
4490,80,80,146,77,82,142,80,0
4491,77,80,19,58,2,16,80,0
4492,2,16,80,82,77,80,80,0
4493,80,80,146,77,82,142,80,0
4494,72,72,45,45,72,72,45,0
4495,72,45,45,72,72,45,45,0
4496,45,45,72,72,45,45,77,0
4497,45,72,72,45,45,77,77,0
4498,45,45,77,77,77,77,72,0
4499,45,77,77,77,77,72,72,0
4500,77,77,77,77,72,72,77,0
4501,77,77,77,72,72,77,77,0
4502,72,72,77,77,77,77,72,0
4503,72,77,77,77,77,72,72,0
4504,77,77,72,72,77,77,72,0
4505,77,72,72,77,77,72,72,0
4506,72,72,77,77,72,72,77,0
4507,72,77,77,72,72,77,77,0
4508,72,72,77,77,77,77,72,0
4509,72,77,77,77,77,72,72,0
4510,77,77,77,77,72,72,77,0
4511,77,77,77,72,72,77,77,0
4512,72,72,77,77,77,77,72,0
4513,72,77,77,77,77,72,72,0
4514,45,45,52,72,80,52,72,0
4515,72,80,52,72,80,77,72,0
4516,72,72,45,45,72,72,45,0
4517,72,45,45,72,72,45,45,0
4518,45,45,72,72,45,45,77,0
4519,45,72,72,45,45,77,77,0
4520,45,45,77,77,77,77,72,0
4521,45,77,77,77,77,72,72,0
4522,77,77,77,77,72,72,77,0
4523,77,77,77,72,72,77,77,0
4524,72,72,77,77,77,77,72,0
4525,72,77,77,77,77,72,72,0
4526,77,77,72,72,77,77,72,0
4527,77,72,72,77,77,72,72,0
4528,72,72,77,77,72,72,77,0
4529,72,77,77,72,72,77,77,0
4530,72,72,77,77,77,77,72,0
4531,72,77,77,77,77,72,72,0
4532,77,77,77,77,72,72,77,0
4533,77,77,77,72,72,77,77,0
4534,72,72,77,77,77,77,72,0
4535,72,77,77,77,77,72,72,0
4536,81,85,81,110,45,52,72,0
4537,72,6,39,81,81,81,6,0
4538,39,81,81,81,6,72,77,0
4539,72,77,72,77,137,137,142,0
4540,137,142,137,142,137,142,137,0
4541,137,142,137,142,77,112,137,0
4542,142,17,142,137,137,137,142,0
4543,142,137,137,137,142,137,77,0
4544,39,6,72,72,72,52,72,0
4545,72,72,72,52,72,80,77,0
4546,80,6,39,81,81,81,6,0
4547,39,81,81,81,6,72,77,0
4548,72,77,72,77,137,137,142,0
4549,39,110,39,6,45,52,72,0
4550,110,39,6,45,52,72,72,0
4551,39,6,45,52,72,72,77,0
4552,6,45,52,72,72,77,77,0
4553,52,72,72,77,77,77,77,0
4554,77,77,77,80,77,80,23,0
4555,77,77,80,77,80,23,107,0
4556,77,80,77,80,23,107,77,0
4557,77,80,23,107,77,77,77,0
4558,23,107,77,77,77,80,77,0
4559,77,77,80,77,80,77,112,0
4560,80,77,80,77,112,142,77,0
4561,77,112,142,77,23,77,137,0
4562,23,77,137,80,77,72,107,0
4563,52,110,52,137,137,137,142,0
4564,52,137,137,137,142,137,77,0
4565,142,137,77,52,77,72,52,0
4566,52,72,52,45,45,72,52,0
4567,23,107,107,107,107,107,107,0
4568,107,107,107,107,107,107,107,0
4569,107,107,107,107,107,107,77,0
4570,23,107,107,107,107,107,107,0
4571,107,107,107,107,107,107,107,0
4572,107,107,107,107,107,107,77,0
4573,23,107,107,107,107,107,107,0
4574,107,107,107,107,107,107,107,0
4575,107,107,107,107,107,107,77,0
4576,23,107,107,107,107,107,107,0
4577,107,107,107,107,107,107,107,0
4578,107,107,107,107,107,107,77,0
4579,45,6,45,72,80,72,80,0
4580,45,72,80,72,80,80,77,0
4581,39,110,39,85,72,110,72,0
4582,23,107,107,107,107,107,107,0
4583,107,107,107,107,107,107,107,0
4584,107,107,107,107,107,107,77,0
4585,23,107,107,107,107,107,107,0
4586,107,107,107,107,107,107,107,0
4587,107,107,107,107,107,107,77,0
4588,23,107,107,107,107,107,107,0
4589,107,107,107,107,107,107,107,0
4590,107,107,107,107,107,107,77,0
4591,23,107,107,107,107,107,107,0
4592,107,107,107,107,107,107,107,0
4593,107,107,107,107,107,107,77,0
4594,80,80,72,52,72,72,80,0
4595,85,81,85,39,45,72,45,0
4596,81,85,39,45,72,45,72,0
4597,85,39,45,72,45,72,77,0
4598,39,45,72,45,72,77,77,0
4599,77,77,77,80,23,107,23,0
4600,77,77,80,23,107,23,80,0
4601,77,80,23,107,23,80,77,0
4602,80,23,107,23,80,77,77,0
4603,80,77,77,77,77,80,23,0
4604,77,77,77,77,80,23,142,0
4605,77,77,77,80,23,142,77,0
4606,77,77,80,23,142,77,77,0
4607,77,80,23,142,77,77,77,0
4608,77,77,80,23,107,23,80,0
4609,80,80,77,80,23,107,23,0
4610,77,80,23,107,23,80,77,0
4611,23,107,23,80,77,142,77,0
4612,107,23,80,77,142,77,29,0
4613,23,80,77,142,77,29,77,0
4614,80,77,142,77,29,77,77,0
4615,77,142,77,29,77,77,77,0
4616,142,77,29,77,77,77,77,0
4617,77,77,77,80,23,107,23,0
4618,77,77,80,23,107,23,80,0
4619,77,80,23,107,23,80,77,0
4620,80,23,107,23,80,77,77,0
4621,80,77,77,77,77,80,23,0
4622,77,77,77,77,80,23,142,0
4623,77,77,77,80,23,142,77,0
4624,77,77,80,23,142,77,77,0
4625,77,80,23,142,77,77,77,0
4626,77,77,77,80,23,107,23,0
4627,23,80,77,80,23,107,23,0
4628,80,23,107,23,80,77,80,0
4629,107,55,107,2,23,80,23,0
4630,107,2,23,80,23,80,77,0
4631,23,80,77,80,77,137,29,0
4632,77,80,77,137,29,137,77,0
4633,2,23,142,112,142,112,137,0
4634,112,77,80,23,2,107,2,0
4635,80,77,137,142,142,142,137,0
4636,23,80,137,107,23,80,23,0
4637,112,142,17,142,112,142,112,0
4638,112,142,112,142,77,80,107,0
4639,6,17,146,112,142,80,80,0
4640,80,112,112,65,92,96,58,0
4641,112,65,92,96,58,23,77,0
4642,77,112,77,23,58,96,58,0
4643,77,23,58,96,58,23,77,0
4644,96,58,23,77,112,77,58,0
4645,23,77,112,77,58,23,77,0
4646,58,23,58,112,58,23,112,0
4647,58,112,58,23,112,112,77,0
4648,58,23,112,112,77,112,77,0
4649,112,112,77,112,77,112,77,0
4650,77,112,77,112,77,80,77,0
4651,77,112,77,80,77,112,77,0
4652,77,80,77,112,77,112,77,0
4653,77,112,77,112,77,112,77,0
4654,77,112,77,112,77,80,77,0
4655,77,112,77,80,77,112,77,0
4656,77,80,77,112,77,112,77,0
4657,77,112,77,112,77,112,77,0
4658,140,144,140,110,107,52,16,0
4659,52,16,80,77,142,142,112,1
4660,77,142,142,112,142,134,23,0
4661,142,134,23,112,77,72,112,0
4662,23,112,77,72,112,72,77,0
4663,112,72,77,112,77,72,112,0
4664,77,112,77,72,112,72,77,0
4665,112,72,77,112,77,72,112,0
4666,77,112,77,72,112,72,77,0
4667,112,72,77,112,77,72,112,0
4668,112,72,77,112,112,112,112,0
4669,77,112,112,112,112,142,77,0
4670,112,112,112,142,77,142,77,0
4671,100,96,19,58,23,29,19,0
4672,23,77,137,142,137,142,142,0
4673,137,142,137,142,142,137,77,0
4674,29,23,19,23,142,23,107,0
4675,107,77,107,110,143,110,72,0
4676,23,80,142,19,100,139,65,0
4677,80,142,19,100,139,65,80,0
4678,100,139,65,80,77,77,112,1
4679,65,80,77,77,112,137,134,1
4680,112,137,134,23,134,137,112,1
4681,23,134,137,112,137,134,112,1
4682,137,112,137,134,112,137,134,1
4683,112,137,134,23,134,137,112,1
4684,23,134,137,112,137,134,112,1
4685,96,100,92,96,19,23,142,0
4686,107,2,23,23,107,107,23,0
4687,144,139,144,144,81,140,81,0
4688,139,144,144,81,140,81,81,0
4689,144,81,140,81,81,77,77,0
4690,81,140,81,81,77,77,72,0
4691,81,81,77,77,72,77,77,0
4692,77,77,72,77,77,72,77,0
4693,77,77,72,77,72,77,137,0
4694,77,72,77,72,77,137,137,0
4695,19,140,55,19,23,107,29,0
4696,29,107,77,80,23,107,29,1
4697,80,23,107,29,2,134,2,0
4698,86,86,10,10,95,95,10,2
4699,86,10,10,95,95,10,10,2
4700,137,72,45,107,110,107,72,0
4701,58,140,58,140,58,140,112,0
4702,140,58,140,112,137,77,112,0
4703,112,137,77,112,137,77,112,0
4704,112,137,77,112,137,77,112,0
4705,112,137,77,112,137,77,112,0
4706,112,137,77,112,137,77,112,0
4707,112,137,77,112,137,77,112,0
4708,112,137,77,112,137,77,112,0
4709,137,77,112,137,77,112,137,0
4710,77,112,137,77,112,137,77,0
4711,77,112,137,77,77,77,130,0
4712,112,137,77,77,77,130,130,0
4713,77,77,130,130,77,77,130,0
4714,77,130,130,77,77,130,130,0
4715,77,77,130,130,77,77,130,0
4716,77,130,130,77,77,130,130,0
4717,77,77,130,130,77,77,130,0
4718,72,72,45,45,72,72,45,0
4719,72,45,45,72,72,45,45,0
4720,45,45,72,72,45,45,77,0
4721,45,72,72,45,45,77,77,0
4722,45,45,77,77,77,77,72,0
4723,45,77,77,77,77,72,72,0
4724,77,77,77,77,72,72,77,0
4725,77,77,77,72,72,77,77,0
4726,72,72,77,77,77,77,72,0
4727,72,77,77,77,77,72,72,0
4728,77,77,72,72,77,77,72,0
4729,77,72,72,77,77,72,72,0
4730,72,72,77,77,72,72,77,0
4731,72,77,77,72,72,77,77,0
4732,72,72,77,77,77,77,72,0
4733,72,77,77,77,77,72,72,0
4734,77,77,77,77,72,72,77,0
4735,77,77,77,72,72,77,77,0
4736,72,72,77,77,77,77,72,0
4737,72,77,77,77,77,72,72,0
4738,72,72,45,45,72,72,45,0
4739,72,45,45,72,72,45,45,0
4740,45,45,72,72,45,45,77,0
4741,45,72,72,45,45,77,77,0
4742,45,45,77,77,77,77,72,0
4743,45,77,77,77,77,72,72,0
4744,77,77,77,77,72,72,77,0
4745,77,77,77,72,72,77,77,0
4746,72,72,77,77,77,77,72,0
4747,72,77,77,77,77,72,72,0
4748,77,77,72,72,77,77,72,0
4749,77,72,72,77,77,72,72,0
4750,72,72,77,77,72,72,77,0
4751,72,77,77,72,72,77,77,0
4752,72,72,77,77,77,77,72,0
4753,72,77,77,77,77,72,72,0
4754,77,77,77,77,72,72,77,0
4755,77,77,77,72,72,77,77,0
4756,72,72,77,77,77,77,72,0
4757,72,77,77,77,77,72,72,0
4758,80,80,45,45,92,96,58,0
4759,45,45,92,96,58,23,77,0
4760,96,92,65,92,96,58,23,0
4761,92,96,58,23,58,77,23,0
4762,23,58,77,23,137,77,23,0
4763,23,137,77,23,137,77,23,0
4764,23,137,77,23,137,77,23,0
4765,137,77,23,137,77,23,137,0
4766,137,77,23,137,77,77,142,0
4767,137,77,77,142,142,77,142,0
4768,142,142,77,142,142,77,142,0
4769,142,77,142,142,77,142,142,0
4770,142,77,142,142,77,77,142,0
4771,77,77,142,142,77,29,23,0
4772,77,142,142,77,29,23,80,0
4773,142,77,29,23,80,77,77,0
4774,77,29,23,80,77,77,80,0
4775,23,80,77,77,80,77,77,0
4776,80,77,77,80,77,77,80,0
4777,77,80,77,77,80,77,77,0
4778,80,77,77,80,77,77,80,0
4779,77,80,77,77,80,77,77,0
4780,80,80,80,80,80,80,80,0
4781,80,80,80,80,80,142,77,0
4782,80,80,80,142,77,142,77,0
4783,80,142,77,142,77,142,77,0
4784,77,142,77,142,77,142,77,0
4785,77,142,77,142,77,142,77,0
4786,77,142,77,142,77,142,77,0
4787,77,142,77,142,77,142,77,0
4788,77,142,77,142,77,142,77,0
4789,77,142,77,142,77,142,77,0
4790,77,142,77,142,77,142,77,0
4791,77,142,77,142,77,142,77,0
4792,77,142,77,142,77,142,77,0
4793,77,142,77,142,77,142,77,0
4794,77,142,77,142,77,142,77,0
4795,77,142,77,142,77,142,77,0
4796,77,142,77,142,77,142,77,0
4797,77,142,77,142,77,142,77,0
4798,77,142,77,142,77,142,77,0
4799,77,142,77,142,77,142,77,0
4800,77,142,77,142,77,142,77,0
4801,77,142,77,142,77,142,77,0
4802,77,142,77,142,77,142,77,0
4803,77,142,77,142,77,142,77,0
4804,77,142,77,142,77,142,77,0
4805,77,142,77,142,77,142,77,0
4806,77,142,77,142,77,142,77,0
4807,77,142,77,142,77,142,77,0
4808,77,142,77,142,77,142,77,0
4809,77,142,77,142,77,142,77,0
4810,77,142,77,142,77,142,77,0
4811,77,142,77,142,77,142,77,0
4812,77,142,77,142,77,142,77,0
4813,77,142,77,142,77,142,77,0
4814,77,142,77,142,77,142,77,0
4815,77,142,77,142,77,142,77,0
4816,77,142,77,142,77,142,77,0
4817,77,142,77,142,77,142,77,0
4818,77,142,77,142,77,142,77,0
4819,77,142,77,142,77,142,77,0
4820,77,142,77,142,77,142,77,0
4821,77,142,77,142,77,142,77,0
4822,77,142,77,142,77,142,77,0
4823,77,142,77,142,77,142,77,0
4824,77,142,77,142,77,142,77,0
4825,77,142,77,142,77,142,77,0
4826,77,142,77,142,77,142,77,0
4827,77,142,77,142,77,142,77,0
4828,142,77,142,77,142,77,142,0
4829,144,49,49,81,49,49,126,0
4830,49,81,49,49,126,49,77,0
4831,49,49,126,49,77,72,77,0
4832,126,49,77,72,77,72,77,0
4833,77,72,77,72,77,72,77,0
4834,77,72,77,72,77,72,77,0
4835,77,72,77,72,77,72,77,0
4836,77,72,77,72,77,72,77,0
4837,77,72,77,72,77,72,77,0
4838,77,72,77,72,77,72,77,0
4839,77,72,77,72,77,72,77,0
4840,77,72,77,72,77,72,77,0
4841,77,72,77,72,77,72,77,0
4842,77,72,77,72,77,72,77,0
4843,77,72,77,72,77,72,77,0
4844,77,72,77,72,77,72,77,0
4845,13,39,110,23,110,23,29,1
4846,29,29,134,29,23,19,142,0
4847,29,23,19,142,142,77,142,0
4848,19,142,142,77,142,142,77,0
4849,142,142,77,142,142,77,142,1
4850,77,142,142,77,142,77,134,1
4851,142,77,142,77,134,29,134,1
4852,142,77,134,29,134,29,134,1
4853,134,29,134,29,134,29,134,1
4854,134,29,134,29,134,23,90,1
4855,39,39,81,144,39,110,110,0
4856,81,144,39,110,110,112,77,0
4857,39,110,110,112,77,112,77,0
4858,77,112,77,112,77,112,80,0
4859,77,112,80,112,77,112,80,0
4860,80,112,77,112,80,112,77,0
4861,80,112,77,112,77,29,29,1
4862,144,49,49,81,49,49,126,0
4863,49,81,49,49,126,49,77,0
4864,49,49,126,49,77,72,77,0
4865,126,49,77,72,77,72,77,0
4866,77,72,77,72,77,72,77,0
4867,77,72,77,72,77,72,77,0
4868,77,72,77,72,77,72,77,0
4869,77,72,77,72,77,72,77,0
4870,77,72,77,72,77,72,77,0
4871,77,72,77,72,77,72,77,0
4872,77,72,77,72,77,72,77,0
4873,77,72,77,72,77,72,77,0
4874,77,72,77,72,77,72,77,0
4875,77,72,77,72,77,72,77,0
4876,77,72,77,72,77,72,77,0
4877,77,72,77,72,77,72,77,0
4878,13,39,110,23,110,23,29,1
4879,140,140,140,144,140,144,140,1
4880,55,140,55,140,55,140,55,0
4881,55,140,55,133,77,80,112,0
4882,55,133,77,80,112,80,77,0
4883,140,72,97,97,39,97,97,1
4884,97,32,134,2,2,66,23,1
4885,134,2,2,66,23,2,134,1
4886,2,66,23,2,134,29,134,1
4887,23,2,134,29,134,23,134,1
4888,134,23,134,23,134,23,2,1
4889,134,23,134,23,2,23,134,1
4890,134,23,2,23,134,23,134,1
4891,134,23,134,23,134,23,2,1
4892,134,23,134,23,2,23,134,1
4893,134,23,2,23,134,23,134,1
4894,140,148,110,107,2,23,29,1
4895,81,140,58,140,81,58,81,1
4896,140,58,140,81,58,81,140,1
4897,58,140,81,58,81,140,134,1
4898,140,81,58,81,140,134,134,1
4899,90,29,58,8,50,8,58,1
4900,58,8,50,8,58,29,134,1
4901,76,117,78,139,144,140,148,1
4902,139,144,140,148,110,134,23,1
4903,140,148,110,134,23,29,134,1
4904,148,110,134,23,29,134,29,1
4905,107,107,2,107,2,107,140,1
4906,144,140,107,2,23,2,58,0
4907,116,116,59,2,119,2,119,0
4908,140,48,140,148,2,119,2,0
4909,2,119,2,119,77,22,2,0
4910,119,77,22,2,148,77,22,0
4911,148,77,22,22,77,82,82,0
4912,110,39,99,22,16,22,16,0
4913,16,22,77,22,16,59,16,0
4914,146,54,44,54,44,44,142,0
4915,44,142,82,77,22,44,142,0
4916,22,44,142,82,77,22,44,1
4917,77,22,44,142,134,124,44,1
4918,134,124,44,142,134,124,44,1
4919,134,124,44,142,134,124,44,1
4920,54,146,115,146,54,44,142,0
4921,44,142,82,77,22,44,142,0
4922,82,77,22,112,112,44,44,1
4923,112,44,44,142,134,124,44,1
4924,134,124,44,142,134,124,112,1
4925,134,124,112,142,134,124,112,1
4926,124,112,142,134,124,146,54,1
4927,124,146,54,97,134,146,54,1
4928,52,45,72,52,72,72,80,0
4929,79,79,83,83,45,103,130,0
4930,72,77,142,137,23,137,23,0
4931,142,137,23,137,23,137,77,0
4932,6,85,6,45,52,72,72,0
4933,85,6,45,52,72,72,80,0
4934,6,45,52,72,72,80,77,0
4935,80,72,39,81,72,52,80,0
4936,47,56,47,105,120,147,140,0
4937,47,105,120,147,140,2,77,0
4938,120,147,140,2,77,82,77,0
4939,147,140,2,77,82,77,82,0
4940,80,23,51,148,55,51,55,0
4941,94,4,31,94,4,51,2,0
4942,4,51,2,16,77,51,2,0
4943,77,51,2,16,77,51,2,0
4944,77,51,2,16,77,51,2,0
4945,77,51,2,16,77,51,2,0
4946,77,51,2,16,77,51,2,0
4947,77,51,2,16,77,51,2,0
4948,77,51,2,16,77,51,2,0
4949,77,51,2,16,77,51,2,0
4950,77,51,2,16,77,51,2,0
4951,77,51,2,16,77,51,2,0
4952,77,51,2,16,77,51,2,0
4953,77,51,2,16,77,51,2,0
4954,77,51,2,16,77,51,2,0
4955,77,51,2,16,77,51,2,0
4956,77,51,2,16,77,51,2,0
4957,2,119,2,119,44,44,82,0
4958,119,2,119,44,44,82,44,0
4959,119,44,44,82,44,77,77,0
4960,77,77,82,77,82,22,16,0
4961,77,82,22,16,22,77,16,0
4962,16,22,77,16,22,77,16,0
4963,16,22,77,16,22,77,16,0
4964,16,22,77,16,22,77,16,0
4965,16,22,77,16,22,77,16,0
4966,16,22,77,16,22,77,16,0
4967,16,22,77,16,22,77,16,0
4968,80,52,107,89,107,107,52,0
4969,52,107,89,107,107,52,80,0
4970,80,77,77,82,22,82,16,0
4971,116,2,22,82,22,2,116,0
4972,22,82,22,2,116,2,77,0
4973,116,2,77,142,77,23,58,0
4974,77,142,77,23,58,23,77,0
4975,51,59,2,51,59,2,16,0
4976,51,59,2,16,22,77,16,0
4977,77,16,22,77,59,2,119,0
4978,2,119,22,77,82,2,119,0
4979,2,119,124,77,82,44,44,0
4980,147,96,148,116,122,2,119,0
4981,2,119,124,77,82,44,116,0
